x,y,vorticity
 0.71875,   0.01562500,   0.16367273
 0.72656,   0.01562500,   0.03497608
 0.73438,   0.01562500,  -0.08534966
 0.74219,   0.01562500,  -0.19665580
 0.75000,   0.01562500,  -0.29838953
 0.75781,   0.01562500,  -0.39010316
 0.76562,   0.01562500,  -0.47146192
 0.77344,   0.01562500,  -0.54224972
 0.78125,   0.01562500,  -0.60237268
 0.78906,   0.01562500,  -0.65185995
 0.79688,   0.01562500,  -0.69086184
 0.80469,   0.01562500,  -0.71964496
 0.81250,   0.01562500,  -0.73858466
 0.82031,   0.01562500,  -0.74815483
 0.82812,   0.01562500,  -0.74891563
 0.83594,   0.01562500,  -0.74149951
 0.84375,   0.01562500,  -0.72659637
 0.85156,   0.01562500,  -0.70493840
 0.85938,   0.01562500,  -0.67728577
 0.86719,   0.01562500,  -0.64441364
 0.87500,   0.01562500,  -0.60710167
 0.88281,   0.01562500,  -0.56612655
 0.89062,   0.01562500,  -0.52225830
 0.89844,   0.01562500,  -0.47626055
 0.90625,   0.01562500,  -0.42889479
 0.91406,   0.01562500,  -0.38092802
 0.92188,   0.01562500,  -0.33314227
 0.92969,   0.01562500,  -0.28634318
 0.93750,   0.01562500,  -0.24136286
 0.94531,   0.01562500,  -0.19904904
 0.95312,   0.01562500,  -0.16022695
 0.96094,   0.01562500,  -0.12561223
 0.96875,   0.01562500,  -0.09563958
 0.97656,   0.01562500,  -0.07015494
 0.98438,   0.01562500,  -0.04790383
 0.99219,   0.01562500,  -0.02576675
 1.00000,   0.01562500,   0.00219744
 0.00000,   0.02343750,  -0.02791374
 0.00781,   0.02343750,  -0.03601409
 0.01562,   0.02343750,  -0.04013167
 0.02344,   0.02343750,  -0.04285398
 0.03125,   0.02343750,  -0.04554919
 0.03906,   0.02343750,  -0.04870941
 0.04688,   0.02343750,  -0.05229417
 0.05469,   0.02343750,  -0.05597869
 0.06250,   0.02343750,  -0.05931001
 0.07031,   0.02343750,  -0.06179723
 0.07812,   0.02343750,  -0.06296050
 0.08594,   0.02343750,  -0.06235545
 0.09375,   0.02343750,  -0.05958370
 0.10156,   0.02343750,  -0.05429548
 0.10938,   0.02343750,  -0.04618786
 0.11719,   0.02343750,  -0.03500064
 0.12500,   0.02343750,  -0.02051107
 0.13281,   0.02343750,  -0.00252813
 0.14062,   0.02343750,   0.01911313
 0.14844,   0.02343750,   0.04455684
 0.15625,   0.02343750,   0.07393089
 0.16406,   0.02343750,   0.10735069
 0.17188,   0.02343750,   0.14492195
 0.17969,   0.02343750,   0.18674240
 0.18750,   0.02343750,   0.23290239
 0.19531,   0.02343750,   0.28348443
 0.20312,   0.02343750,   0.33856165
 0.21094,   0.02343750,   0.39819519
 0.21875,   0.02343750,   0.46243066
 0.22656,   0.02343750,   0.53129387
 0.23438,   0.02343750,   0.60478583
 0.24219,   0.02343750,   0.68287744
 0.25000,   0.02343750,   0.76550387
 0.25781,   0.02343750,   0.85255920
 0.26562,   0.02343750,   0.94389126
 0.27344,   0.02343750,   1.03929717
 0.28125,   0.02343750,   1.13851974
 0.28906,   0.02343750,   1.24124483
 0.29688,   0.02343750,   1.34710003
 0.30469,   0.02343750,   1.45565452
 0.31250,   0.02343750,   1.56642041
 0.32031,   0.02343750,   1.67885544
 0.32812,   0.02343750,   1.79236700
 0.33594,   0.02343750,   1.90631758
 0.34375,   0.02343750,   2.02003129
 0.35156,   0.02343750,   2.13280158
 0.35938,   0.02343750,   2.24389976
 0.36719,   0.02343750,   2.35258430
 0.37500,   0.02343750,   2.45811056
 0.38281,   0.02343750,   2.55974073
 0.39062,   0.02343750,   2.65675378
 0.39844,   0.02343750,   2.74845517
 0.40625,   0.02343750,   2.83418595
 0.41406,   0.02343750,   2.91333119
 0.42188,   0.02343750,   2.98532755
 0.42969,   0.02343750,   3.04966962
 0.43750,   0.02343750,   3.10591525
 0.44531,   0.02343750,   3.15368953
 0.45312,   0.02343750,   3.19268745
 0.46094,   0.02343750,   3.22267535
 0.46875,   0.02343750,   3.24349109
 0.47656,   0.02343750,   3.25504301
 0.48438,   0.02343750,   3.25730793
 0.49219,   0.02343750,   3.25032808
 0.50000,   0.02343750,   3.23420726
 0.50781,   0.02343750,   3.20910636
 0.51562,   0.02343750,   3.17523833
 0.52344,   0.02343750,   3.13286281
 0.53125,   0.02343750,   3.08228051
 0.53906,   0.02343750,   3.02382762
 0.54688,   0.02343750,   2.95787026
 0.55469,   0.02343750,   2.88479912
 0.56250,   0.02343750,   2.80502458
 0.57031,   0.02343750,   2.71897217
 0.57812,   0.02343750,   2.62707867
 0.58594,   0.02343750,   2.52978887
 0.59375,   0.02343750,   2.42755305
 0.60156,   0.02343750,   2.32082517
 0.60938,   0.02343750,   2.21006190
 0.61719,   0.02343750,   2.09572238
 0.62500,   0.02343750,   1.97826874
 0.63281,   0.02343750,   1.85816719
 0.64062,   0.02343750,   1.73588978
 0.64844,   0.02343750,   1.61191639
 0.65625,   0.02343750,   1.48673712
 0.66406,   0.02343750,   1.36085453
 0.67188,   0.02343750,   1.23478582
 0.67969,   0.02343750,   1.10906443
 0.68750,   0.02343750,   0.98424100
 0.69531,   0.02343750,   0.86088335
 0.70312,   0.02343750,   0.73957528
 0.71094,   0.02343750,   0.62091400
 0.71875,   0.02343750,   0.50550601
 0.72656,   0.02343750,   0.39396147
 0.73438,   0.02343750,   0.28688689
 0.74219,   0.02343750,   0.18487646
 0.75000,   0.02343750,   0.08850209
 0.75781,   0.02343750,  -0.00169753
 0.76562,   0.02343750,  -0.08522834
 0.77344,   0.02343750,  -0.16165240
 0.78125,   0.02343750,  -0.23059893
 0.78906,   0.02343750,  -0.29177423
 0.79688,   0.02343750,  -0.34497019
 0.80469,   0.02343750,  -0.39007056
 0.81250,   0.02343750,  -0.42705501
 0.82031,   0.02343750,  -0.45600048
 0.82812,   0.02343750,  -0.47707988
 0.83594,   0.02343750,  -0.49055830
 0.84375,   0.02343750,  -0.49678701
 0.85156,   0.02343750,  -0.49619586
 0.85938,   0.02343750,  -0.48928465
 0.86719,   0.02343750,  -0.47661420
 0.87500,   0.02343750,  -0.45879799
 0.88281,   0.02343750,  -0.43649480
 0.89062,   0.02343750,  -0.41040295
 0.89844,   0.02343750,  -0.38125603
